text,label,target
@SpeakerPelosi I can not believe you have the nerve to call yourself a Christian woman. You do not have the right to be put in the same category with all the garbage you let come out of your mouth. You are a disgrace to this country get out of office.........,Religion,5
"So basically, you are being racist? The Quran does not say to be terrorist. It does not say to defy basic human rights. And the rack that you talk about ISIS &amp; al Qaida is wrong. Not all Muslims are terrorist,not even they majority.kids get taught enough about 9/11 as it is",Religion,5
"You are right, we should have elected a good Christian woman like Hillary or Pelosi Politician A okays abortion &amp; gay marriage &amp; weakens protections for Christians but claims to be a good Christian/Catholic",Religion,5
"Lol first of all, no Muslim anywhere in India is an Indian because they are mostly in love with people like Babar, Ghauri, Aurangzeb etc, no Muslim in Kashmir ever speaks against terrorists there, they are all together in their hatred for Hindus so you are an idiot here not me",Religion,5
"Did you or other muslims ever hit the streets to protest against the kidnapping, rape & forceful conversion of Hindu, Sikh, Christian girls in pakistan ? Why were you silent ? Is it bcoz of ummah ? Do you support radical ismalists ?",Religion,5
"People who support terrorists are also terrorists and more dangerous, more than 75% Kashmiris today support terrorists and this is just a religious fight in the name of Islam (Jihad) fo no reason, radicalisation, fanatism, nothing else, a big shame on humanity actually",Religion,5
As a Christian woman dating you’ll notice signs of when a man isn’t right for you much faster. It’s important you don’t “see how it goes” in any of these situations: you’ll end up wasting your time You’ve seen the TRUTH: stop waiting to get hurt before you listen,Religion,5
@SumerSloan @PAWarnhoff @etsho127 They are not protected under Islam.  Islam declared war on all humanity 1400 years ago.,Religion,5
"On this day, Allah/YHWH has joined the ISIS and the Antifa together as a terrorist superfront to terrorize the koferim. - The New Holy Quran Surah Terrorism 66.6",Religion,5
@_sara22_ @Number10gov Muslim terrorist execute people daily. But when rare response happens to that provocation they fake being the victims,Religion,5
Search for hate comments from Muslims...you will find in lakhs who wants to kill kafirs....and want Islamic state...idiot...,Religion,5
Looking like HUMANS but Truly group members of JIHADI Narpashu-Narpishach-Shaitan-Haiwan-Darinda-Rapists-Rioters-Looters-Terrorists conspiring Ghazwa-e-Hind Dar-ul-Harb JIHAD against Hindus-Hindutva-Hindusthan-Humanity No Questions needed,Religion,5
"Because siding with Abortion on demand, over taxation, anti-Semitism, terrorist sympathizers, and radical lunatics on the left is, again, more abhorrent. Give Christians a better candidate to support and they will do it. But the Democrats certainly don’t offer it.",Religion,5
The operation that took down al-Baghdadi was named after Kayla Mueller. Mueller was an American Christian woman and human rights activist who was kidnapped by ISIS. https://washex.am/2Pm0jq7,Religion,5
"These are the people that will jump right on the Muslim community for its alleged tacit support of radical Islamist violence, but refuse to apply the same standard to themselves in the case of rampant white Christian terrorism.",Religion,5
@AmandaSheils1 @Colonel_Shami Polls show that the majority of Muslims are very primitive in their believes. http://t.co/Vp7v6zZsuO,Religion,5
Kayla Mueller tried to help the Islamists with humanitarian aid and they showed how much they appreciated it by imprisoning her.  #Islam,Religion,5
Some people are just desperate for attention! Also alot of idiots out there think its ok to say the N word cause they are not saying it to black people which is disgusting! Imagine someone saying its ok for me to call a Muslim guy a terrorist just you know not to his face,Religion,5
"My sister works for a Christian Woman's Group and proclaims, all the time, how much she is doing for others. Then she posts her support for #45 and his leadership at the Right to Life march. She totally doesn't see they hypocrisy!",Religion,5
Just stand in front of the people who passed the resolution and ask them to identify you...a sikh or a muslim? I bet they won't. Who's bothered about resolution by such idiots?,Religion,5
@JohnFurrToronto @peacebahrain @l_auvergnate peace in #Bahrain b4 the Jihad terrorists ur th supporting came #USA #SHAME Traitor to humanity,Religion,5
You will keep Saying ISIS is islamic terrorists organization i will keep saying Quran doesn't ask muslims to kill innocence so what they are doing is against the teaching of Islam. this is never ending arguments so bybye,Religion,5
RT @NYDailyNews: EDITORIAL: Murderous soul of radical Islam has attacked the foundation of Western civilization http://t.co/vbu2idLCCt http…,Religion,5
"Lol, Muslims believe that Jesus is the Messiah, you idiot!",Religion,5
@truaemusic So if a Buddhist owns a slave you can say that he goes against his religion.  But a Muslim slave owner is not going against his.,Religion,5
"That said. The Dems are gender is a spectrum, Trans men competing against women is good, killing babies in up to birth. Christians can’t support that. I am not “supporting” Trump I am getting behind conservative judges and for the moment less radical views on sex.",Religion,5
"@dankmtl @PeaceNotHate_ What race are Muslims, poop for brains?",Religion,5
"Soros is an idiot. When you have that much money you can have a platform to say anything even if it is stupid. He is contributing to over population of the earth and at some time we will run out of resources. Some of us have taken steps to reduce overpopulation, not Muslims!",Religion,5
"Did you see the 1st comment? He is trying to instigate Hindus &amp; Muslims in India. Treat Oli like an idiot &amp; don't pay attention to him. When you don't pay heed to someone it irritates them the most, they lose importance. Best policy.",Religion,5
Rape and Terrorism Comparison itself is incorrect in their magnitude of ramifications. The cliche all Muslims aren't terrorists doesn't impress a bit. Love Jihad to mass bombings only Islamic Terrorists and Islamic Terrorists organisations are waging war against humanity.,Religion,5
"no, you're an idiot. Since in middle ages after muslim takeover of former christian lands in Asia, Christianity became restricted to Europe so did Jesus. People usually imagine their God to look like them. and btw Arabs at that time viewed themselves as superior to non-muslims",Religion,5
@discerningmumin The Muslims also invaded India and murdered 80 million Hindus. They virtually exterminated all Buddhist on in India.,Religion,5
You pandering idiot. it’s not a Muslim ban! It doesn’t ban anyone based on religion. It bans those that refuse to adhere to our foreign policy laws and agreements. How can your followers be so ignorant as to not read the actual order???,Religion,5
"As a Christian who decided to ""keep the faith,"" the positive, radical ""care for the poor &amp; the downtrodden"" is why I did - &amp; integral to who I am today. So to see Evangelicals support Tr*mp, who represents everything Jesus hated is appalling. https://youtu.be/pqGd9fHz0jg via @YouTube",Religion,5
As a Christian woman I have to disagree with all the people that go to festivals and cause bullshit for no reason like no one is going to hell no one!! He loves all of us I'll go right up to them and kiss my girl in front of they faces and tell them god still loves me,Religion,5
"are you a muslim , because i'm confused . i am a muslim and i know and read about the prophet but you ? you look like an idiot person who have no respect to OUR leader . please remember if you are a muslim or not , respect is always the key .",Religion,5
